Date,Open,High,Low,Close,Adj Close,Volume
02/25/2019,120500.0,122500.0,120000.0,121000.0,107857.828125,314081
02/26/2019,121500.0,124000.0,121500.0,122500.0,109194.921875,781497
02/27/2019,128000.0,130000.0,126000.0,129000.0,114988.9375,1233285
02/28/2019,127500.0,129000.0,126000.0,126500.0,112760.46875,946738
03/04/2019,125000.0,126000.0,121000.0,122000.0,108749.2265625,937284
03/05/2019,121500.0,122000.0,119500.0,121500.0,108303.53125,428825
03/06/2019,122500.0,126500.0,121500.0,124500.0,110977.6875,599316
03/07/2019,126500.0,129000.0,123000.0,125500.0,111869.078125,791500
03/08/2019,125000.0,125000.0,120000.0,120000.0,106966.4453125,467762
03/11/2019,121000.0,121500.0,119000.0,121000.0,107857.828125,281873
03/12/2019,121500.0,125500.0,121500.0,125500.0,111869.078125,621289
03/13/2019,126000.0,126000.0,120500.0,122500.0,109194.921875,797741
03/14/2019,124000.0,124000.0,117000.0,119000.0,106075.0703125,1326511
03/15/2019,119000.0,122000.0,118000.0,121000.0,107857.828125,877363
03/18/2019,122000.0,124000.0,121500.0,124000.0,110532.0,383652
03/19/2019,124000.0,125000.0,123000.0,124000.0,110532.0,303901
03/20/2019,123000.0,124000.0,121000.0,124000.0,110532.0,316345
03/21/2019,124000.0,126000.0,122500.0,124500.0,110977.6875,321599
03/22/2019,124000.0,125500.0,121500.0,123500.0,110086.296875,486194
03/25/2019,121000.0,122000.0,119000.0,120000.0,106966.4453125,458292
03/26/2019,120000.0,121000.0,118500.0,118500.0,105629.375,463924
03/27/2019,118500.0,119500.0,118000.0,118500.0,105629.375,236825
03/28/2019,118500.0,120000.0,118000.0,119500.0,106520.75,304740
03/29/2019,120000.0,122000.0,119000.0,119500.0,106520.75,432923
04/01/2019,120000.0,121000.0,119000.0,120500.0,107412.140625,363959
04/02/2019,119500.0,120000.0,117500.0,119000.0,106075.0703125,374423
04/03/2019,118500.0,124000.0,118000.0,124000.0,110532.0,651778
04/04/2019,123000.0,125000.0,122500.0,123500.0,110086.296875,464644
04/05/2019,124500.0,126500.0,124000.0,126000.0,112314.765625,468793
04/08/2019,126500.0,128500.0,125500.0,128000.0,114097.5390625,455205
04/09/2019,125500.0,128000.0,125500.0,127000.0,113206.15625,317656
04/10/2019,126500.0,128500.0,126500.0,127500.0,113651.84375,349261
04/11/2019,127500.0,128000.0,125500.0,128000.0,114097.5390625,551990
04/12/2019,127000.0,128000.0,125500.0,126500.0,112760.46875,286762
04/15/2019,126000.0,127000.0,125000.0,125500.0,111869.078125,222997
04/16/2019,126500.0,130500.0,125500.0,128500.0,114543.2421875,753845
04/17/2019,128500.0,131000.0,127500.0,131000.0,116771.703125,535629
04/18/2019,133500.0,137000.0,132500.0,134000.0,119445.8671875,1523085
04/19/2019,135000.0,135500.0,133000.0,134000.0,119445.8671875,335516
04/22/2019,133000.0,134500.0,132000.0,134000.0,119445.8671875,231200
04/23/2019,134000.0,137000.0,133000.0,136000.0,121228.6328125,480332
04/24/2019,139000.0,140000.0,136000.0,138500.0,123457.1171875,1394398
04/25/2019,138500.0,139000.0,136500.0,138000.0,123011.421875,598551
04/26/2019,138000.0,138500.0,134500.0,135500.0,120782.9453125,657701
04/29/2019,136500.0,139500.0,136500.0,139000.0,123902.8125,758885
04/30/2019,139500.0,140500.0,138000.0,138500.0,123457.1171875,623895
05/02/2019,138000.0,140500.0,137000.0,138500.0,123457.1171875,430420
05/03/2019,137500.0,138500.0,136500.0,137500.0,122565.703125,430867
05/07/2019,134500.0,137000.0,134000.0,136000.0,121228.6328125,545860
05/08/2019,134500.0,136000.0,134000.0,135500.0,120782.9453125,424168
05/09/2019,135000.0,135500.0,131000.0,131000.0,116771.703125,810123
05/10/2019,131500.0,134000.0,128000.0,130000.0,115880.3203125,544413
05/13/2019,128000.0,131000.0,128000.0,129000.0,114988.9375,384073
05/14/2019,128500.0,129500.0,127000.0,128000.0,114097.5390625,442314
05/15/2019,127500.0,130000.0,125500.0,128000.0,114097.5390625,494972
05/16/2019,133000.0,135000.0,127000.0,127500.0,113651.84375,1005933
05/17/2019,127000.0,128500.0,125000.0,125500.0,111869.078125,298037
05/20/2019,125500.0,129500.0,125500.0,129000.0,114988.9375,825485
05/21/2019,129000.0,129500.0,125000.0,127000.0,113206.15625,733503
05/22/2019,127000.0,129000.0,126000.0,127000.0,113206.15625,381004
05/23/2019,129000.0,129500.0,126500.0,127500.0,113651.84375,637184
05/24/2019,127000.0,130500.0,126000.0,130500.0,116326.0234375,649719
05/27/2019,130000.0,135500.0,130000.0,135000.0,120337.25,716578
05/28/2019,135000.0,136500.0,133000.0,136500.0,121674.3203125,1209912
05/29/2019,135000.0,135500.0,131500.0,134000.0,119445.8671875,637263
05/30/2019,132500.0,136500.0,132500.0,135500.0,120782.9453125,495640
05/31/2019,134500.0,135000.0,131000.0,134500.0,119891.5546875,925504
06/03/2019,134000.0,138500.0,132500.0,138500.0,123457.1171875,651551
06/04/2019,137000.0,140500.0,137000.0,139000.0,123902.8125,585901
06/05/2019,139500.0,142000.0,139000.0,141000.0,125685.578125,608171
06/07/2019,141500.0,142000.0,139500.0,140000.0,124794.203125,492290
06/10/2019,142000.0,143000.0,140000.0,143000.0,127468.34375,468996
06/11/2019,142500.0,143500.0,140500.0,143500.0,127914.046875,362392
06/12/2019,143500.0,143500.0,139500.0,141000.0,125685.578125,535905
06/13/2019,140500.0,141500.0,137500.0,141000.0,125685.578125,946951
06/14/2019,140000.0,142500.0,139500.0,140500.0,125239.890625,339897
06/17/2019,140000.0,141500.0,139500.0,140000.0,124794.203125,228663
06/18/2019,140500.0,141500.0,139500.0,141000.0,125685.578125,222606
06/19/2019,140500.0,141000.0,139000.0,140000.0,124794.203125,303777
06/20/2019,139500.0,141000.0,139000.0,140500.0,125239.890625,259704
06/21/2019,140000.0,141000.0,139500.0,140500.0,125239.890625,291573
06/24/2019,142000.0,143500.0,141500.0,142500.0,127022.65625,287939
06/25/2019,142500.0,142500.0,140500.0,141500.0,126131.2734375,294735
06/26/2019,141000.0,142000.0,140000.0,141500.0,126131.2734375,239375
06/27/2019,141000.0,142500.0,139500.0,140500.0,126131.2734375,343337
06/28/2019,140000.0,141000.0,139000.0,140000.0,125682.40625,274397
07/01/2019,141500.0,142500.0,139500.0,141000.0,126580.140625,328363
07/02/2019,139500.0,140000.0,136500.0,137000.0,122989.203125,444895
07/03/2019,136000.0,138000.0,134000.0,136000.0,122091.46875,582636
07/04/2019,135500.0,139500.0,135000.0,139000.0,124784.6796875,305720
07/05/2019,139000.0,142000.0,138500.0,141500.0,127029.0,338177
07/08/2019,140500.0,142000.0,138000.0,138500.0,124335.796875,339244
07/09/2019,139500.0,141500.0,137000.0,137500.0,123438.0703125,435577
07/10/2019,139000.0,140000.0,135500.0,137000.0,122989.203125,567104
07/11/2019,136500.0,140500.0,135000.0,139000.0,124784.6796875,1070266
07/12/2019,138500.0,142000.0,138000.0,139500.0,125233.5546875,549266
07/15/2019,139500.0,140000.0,137000.0,138000.0,123886.9375,280032
07/16/2019,139000.0,139000.0,132000.0,133000.0,119398.2890625,902923
07/17/2019,133000.0,134500.0,132000.0,133500.0,119847.1640625,375651
07/18/2019,133000.0,134500.0,132500.0,134000.0,120296.03125,355896
07/19/2019,135500.0,135500.0,132000.0,134500.0,120744.875,363374
07/22/2019,134000.0,135500.0,132000.0,133000.0,119398.2890625,608574
07/23/2019,133500.0,133500.0,128500.0,132000.0,118500.5625,1128639
07/24/2019,131500.0,133500.0,131500.0,132500.0,118949.4296875,419148
07/25/2019,131500.0,133500.0,130000.0,131500.0,118051.6875,613289
07/26/2019,130500.0,132500.0,130000.0,130500.0,117153.9609375,394087
07/29/2019,130000.0,131000.0,126500.0,128000.0,114909.6328125,464288
07/30/2019,129000.0,129500.0,126500.0,128000.0,114909.6328125,321935
07/31/2019,126500.0,129000.0,126500.0,126500.0,113563.03125,488189
08/01/2019,126500.0,130000.0,125000.0,125500.0,112665.2890625,468797
08/02/2019,126000.0,128500.0,124500.0,127500.0,114460.765625,605798
08/05/2019,127500.0,128000.0,125500.0,127500.0,114460.765625,748862
08/06/2019,126000.0,127500.0,123000.0,126000.0,113114.1640625,762619
08/07/2019,126500.0,129000.0,126500.0,127000.0,114011.8984375,752576
08/08/2019,129000.0,132500.0,128500.0,130000.0,116705.1015625,1303906
08/09/2019,131500.0,132500.0,129000.0,132500.0,118949.4296875,521574
08/12/2019,131000.0,132500.0,130000.0,131000.0,117602.828125,350563
08/13/2019,129500.0,131000.0,129000.0,129000.0,115807.359375,334053
08/14/2019,130000.0,131500.0,127000.0,127500.0,114460.765625,614128
08/16/2019,126500.0,128000.0,125000.0,128000.0,114909.6328125,352114
08/19/2019,127500.0,129500.0,127500.0,128000.0,114909.6328125,242024
08/20/2019,127500.0,128500.0,125000.0,126500.0,113563.03125,481643
08/21/2019,126500.0,127500.0,124000.0,125500.0,112665.2890625,530685
08/22/2019,126000.0,126500.0,124000.0,124000.0,111318.6953125,480559
08/23/2019,123000.0,126000.0,123000.0,126000.0,113114.1640625,256322
08/26/2019,124000.0,126000.0,123500.0,124500.0,111767.5703125,391828
08/27/2019,125000.0,126500.0,124000.0,125000.0,112216.4296875,1043657
08/28/2019,128500.0,130500.0,127000.0,127500.0,114460.765625,766622
08/29/2019,127500.0,128000.0,126000.0,126500.0,113563.03125,393472
08/30/2019,127500.0,129000.0,127000.0,128500.0,115358.5,433515
09/02/2019,128000.0,132000.0,127500.0,131000.0,117602.828125,385326
09/03/2019,131500.0,132000.0,127500.0,128500.0,115358.5,505454
09/04/2019,128000.0,129000.0,127000.0,128500.0,115358.5,496326
09/05/2019,128000.0,129000.0,127000.0,128000.0,114909.6328125,478990
09/06/2019,128000.0,128500.0,126500.0,127500.0,114460.765625,380856
09/09/2019,127500.0,128500.0,126000.0,127000.0,114011.8984375,378542
09/10/2019,127000.0,128500.0,126500.0,128000.0,114909.6328125,458487
09/11/2019,128500.0,129000.0,127500.0,129000.0,115807.359375,756459
09/16/2019,128500.0,129500.0,126000.0,128000.0,114909.6328125,777956
09/17/2019,127500.0,128000.0,125500.0,126000.0,113114.1640625,610086
09/18/2019,126000.0,128500.0,125500.0,127500.0,114460.765625,537604
09/19/2019,127500.0,129000.0,126500.0,129000.0,115807.359375,618746
09/20/2019,128500.0,130500.0,128000.0,129500.0,116256.21875,718752
09/23/2019,129500.0,133500.0,129000.0,133000.0,119398.2890625,1007214
09/24/2019,134000.0,135000.0,132000.0,134000.0,120296.03125,615506
09/25/2019,133000.0,135000.0,131500.0,134500.0,120744.875,448004
09/26/2019,136000.0,136500.0,132000.0,133000.0,119398.2890625,453068
09/27/2019,134000.0,134000.0,131000.0,133500.0,119847.1640625,348902
09/30/2019,133500.0,135500.0,133000.0,134000.0,120296.03125,429631
10/01/2019,134000.0,134000.0,131500.0,132500.0,118949.4296875,388512
10/02/2019,131000.0,131500.0,128000.0,128500.0,115358.5,448012
10/04/2019,129500.0,130000.0,126500.0,126500.0,113563.03125,488988
10/07/2019,128000.0,129000.0,127000.0,128000.0,114909.6328125,258951
10/08/2019,128000.0,130500.0,127500.0,129500.0,116256.21875,391115
10/10/2019,127000.0,128000.0,125500.0,126500.0,113563.03125,771396
10/11/2019,127000.0,127500.0,126000.0,126000.0,113114.1640625,369552
10/14/2019,125000.0,126000.0,122000.0,122000.0,109523.2421875,1260866
10/15/2019,122000.0,123000.0,120500.0,122000.0,109523.2421875,661262
10/16/2019,123000.0,124000.0,122000.0,123000.0,110420.96875,433874
10/17/2019,123000.0,124500.0,122000.0,123000.0,110420.96875,519468
10/18/2019,123500.0,124500.0,122500.0,123000.0,110420.96875,418395
10/21/2019,124000.0,124000.0,122000.0,122000.0,109523.2421875,372561
10/22/2019,121500.0,122500.0,120000.0,122000.0,109523.2421875,523445
10/23/2019,121500.0,122500.0,120500.0,121000.0,108625.515625,511570
10/24/2019,121000.0,122500.0,120000.0,122000.0,109523.2421875,655232
10/25/2019,122000.0,124000.0,121500.0,123500.0,110869.8359375,983777
10/28/2019,124500.0,125000.0,121500.0,121500.0,109074.375,564300
10/29/2019,122000.0,123000.0,121500.0,122500.0,109972.109375,797389
10/30/2019,122500.0,123000.0,121500.0,122500.0,109972.109375,400285
10/31/2019,122500.0,123500.0,121500.0,122000.0,109523.2421875,441488
11/01/2019,121500.0,124000.0,121000.0,124000.0,111318.6953125,470554
11/04/2019,123500.0,125000.0,123000.0,124000.0,111318.6953125,475831
11/05/2019,124000.0,125500.0,124000.0,125000.0,112216.4296875,471601
11/06/2019,125500.0,126000.0,123500.0,123500.0,110869.8359375,682414
11/07/2019,123500.0,124500.0,123000.0,123500.0,110869.8359375,853783
11/08/2019,124000.0,124500.0,123500.0,124000.0,111318.6953125,335809
11/11/2019,124000.0,124500.0,123500.0,123500.0,110869.8359375,370258
11/12/2019,123500.0,125500.0,123500.0,125500.0,112665.2890625,598855
11/13/2019,125000.0,126000.0,124500.0,124500.0,111767.5703125,528121
11/14/2019,125000.0,125000.0,124000.0,124500.0,111767.5703125,540352
11/15/2019,124500.0,125500.0,124000.0,125500.0,112665.2890625,469109
11/18/2019,125000.0,126000.0,124500.0,126000.0,113114.1640625,596279
11/19/2019,125000.0,126000.0,124500.0,125000.0,112216.4296875,537780
11/20/2019,124500.0,124500.0,123500.0,124500.0,111767.5703125,593391
11/21/2019,124000.0,124500.0,123000.0,124500.0,111767.5703125,724349
11/22/2019,124000.0,125500.0,123500.0,123500.0,110869.8359375,707333
11/25/2019,124000.0,125500.0,123500.0,125000.0,112216.4296875,640837
11/26/2019,124500.0,125500.0,122500.0,122500.0,109972.109375,1854318
11/27/2019,123000.0,124000.0,123000.0,123500.0,110869.8359375,697261
11/28/2019,123500.0,125000.0,123000.0,124000.0,111318.6953125,742295
11/29/2019,123500.0,124500.0,120000.0,121000.0,108625.515625,1016506
12/02/2019,121000.0,121500.0,118500.0,121500.0,109074.375,862135
12/03/2019,120000.0,121500.0,119000.0,121500.0,109074.375,849994
12/04/2019,120000.0,124000.0,120000.0,122000.0,109523.2421875,1498918
12/05/2019,121500.0,122500.0,117500.0,118000.0,105932.3125,1560647
12/06/2019,118500.0,119500.0,118000.0,118500.0,106381.1796875,1504634
12/09/2019,119500.0,120500.0,119000.0,119500.0,107278.9140625,902113
12/10/2019,119500.0,120500.0,119000.0,120000.0,107727.7734375,784383
12/11/2019,120500.0,120500.0,119000.0,119000.0,106830.046875,1015977
12/12/2019,119500.0,120500.0,119000.0,120000.0,107727.7734375,5201616
12/13/2019,121500.0,122500.0,119500.0,121000.0,108625.515625,1058172
12/16/2019,120500.0,121000.0,119000.0,119000.0,106830.046875,1015046
12/17/2019,119500.0,123000.0,119000.0,122000.0,109523.2421875,1904603
12/18/2019,122000.0,123500.0,120500.0,123000.0,110420.96875,1135407
12/19/2019,122500.0,123500.0,122000.0,123500.0,110869.8359375,905299
12/20/2019,124000.0,124000.0,122500.0,124000.0,111318.6953125,1001899
12/23/2019,124000.0,125000.0,122000.0,122500.0,109972.109375,1462906
12/24/2019,123000.0,123000.0,121500.0,122000.0,109523.2421875,600726
12/26/2019,122500.0,123000.0,121500.0,122500.0,109972.109375,552469
12/27/2019,121000.0,121000.0,120000.0,120500.0,110892.3828125,422565
12/30/2019,120500.0,121500.0,120000.0,120500.0,110892.3828125,467794
01/02/2020,121000.0,121000.0,118000.0,118000.0,108591.703125,556532
01/03/2020,118500.0,119000.0,115000.0,116000.0,106751.1640625,1145187
01/06/2020,116000.0,117000.0,115500.0,116000.0,106751.1640625,334574
01/07/2020,116500.0,117000.0,115500.0,115500.0,106291.03125,674196
01/08/2020,115000.0,115500.0,111500.0,112000.0,103070.0859375,1044825
01/09/2020,113000.0,114500.0,110000.0,111500.0,102609.953125,1375510
01/10/2020,112500.0,114500.0,112000.0,113500.0,104450.5,896507
01/13/2020,113500.0,115500.0,113000.0,115000.0,105830.8984375,692917
01/14/2020,115500.0,117000.0,115500.0,116000.0,106751.1640625,739959
01/15/2020,116000.0,116000.0,114000.0,115000.0,105830.8984375,564142
01/16/2020,117000.0,120000.0,116500.0,118500.0,109051.84375,1638719
01/17/2020,118500.0,120000.0,118000.0,118500.0,109051.84375,574301
01/20/2020,119500.0,119500.0,117500.0,118000.0,108591.703125,445922
01/21/2020,118000.0,118500.0,116500.0,117000.0,107671.4375,545156
01/22/2020,117500.0,127000.0,117500.0,127000.0,116874.125,2773421
01/23/2020,130000.0,131500.0,128000.0,130500.0,120095.0703125,2492785
01/28/2020,127000.0,132500.0,127000.0,131000.0,120555.203125,1841752
01/29/2020,132000.0,133000.0,129000.0,131000.0,120555.203125,1318578
01/30/2020,130000.0,130500.0,126500.0,127500.0,117334.2578125,1034661
01/31/2020,128500.0,129500.0,124500.0,125000.0,115033.5859375,1035126
02/03/2020,123000.0,125000.0,121000.0,123500.0,113653.1796875,1270442
02/04/2020,123500.0,126000.0,122500.0,124000.0,114113.3125,1203992
02/05/2020,125000.0,126000.0,123500.0,124000.0,114113.3125,1032267
02/06/2020,125500.0,133000.0,125500.0,132000.0,121475.4765625,1659774
02/07/2020,130500.0,131000.0,127500.0,131000.0,120555.203125,999598
02/10/2020,129500.0,132000.0,129000.0,130000.0,119634.9296875,669628
02/11/2020,131000.0,135000.0,130500.0,132500.0,121935.609375,949247
02/12/2020,132500.0,137500.0,132500.0,136000.0,125156.53125,1373302
02/13/2020,137000.0,137500.0,133000.0,133000.0,122395.7421875,1035208
02/14/2020,132500.0,135000.0,131500.0,133500.0,122855.875,591584
02/17/2020,133500.0,136000.0,132500.0,135500.0,124696.3984375,555451
02/18/2020,134000.0,134500.0,131000.0,132500.0,121935.609375,744150
02/19/2020,133000.0,134000.0,130500.0,131500.0,121015.328125,776121
02/20/2020,132500.0,133000.0,129000.0,130000.0,119634.9296875,711858
02/21/2020,128000.0,129500.0,127000.0,128000.0,117794.3984375,686417
02/24/2020,124500.0,125000.0,122000.0,122500.0,112732.921875,911932
02/25/2020,122500.0,124500.0,122000.0,122500.0,112732.921875,796176
02/26/2020,121000.0,124000.0,120000.0,122500.0,112732.921875,1001834
02/27/2020,122500.0,123500.0,120000.0,121000.0,111352.515625,779402
02/28/2020,118500.0,119000.0,114000.0,115000.0,105830.8984375,1777353
03/02/2020,116000.0,116000.0,113000.0,113500.0,104450.5,1183337
03/03/2020,116000.0,116500.0,112000.0,112500.0,103530.2265625,1414986
03/04/2020,112000.0,114000.0,112000.0,113000.0,103990.359375,1319901
03/05/2020,115500.0,116000.0,113000.0,114000.0,104910.625,1135241
03/06/2020,113000.0,113500.0,110000.0,110500.0,101689.6953125,1746834
03/09/2020,110500.0,110500.0,110500.0,110500.0,101689.6953125,0
03/10/2020,102500.0,105000.0,101000.0,102000.0,93867.40625,2491487
03/11/2020,103000.0,103000.0,99700.0,100000.0,92026.8671875,2005654
03/12/2020,100000.0,100000.0,100000.0,100000.0,92026.8671875,0
03/13/2020,86500.0,90200.0,83500.0,87200.0,80247.421875,4835445
03/16/2020,88300.0,89500.0,82900.0,82900.0,76290.28125,2674557
03/17/2020,78100.0,83400.0,78100.0,80100.0,73713.5078125,2492208
03/18/2020,80500.0,81200.0,73500.0,73500.0,67639.75,2679420
03/19/2020,75000.0,75900.0,65100.0,65900.0,60645.7109375,3138004
03/20/2020,67500.0,72400.0,65000.0,71100.0,65431.10546875,3349914
03/23/2020,67200.0,71000.0,66200.0,68900.0,63406.515625,2391540
03/24/2020,71500.0,75800.0,69800.0,74800.0,68836.09375,2856282
03/25/2020,79800.0,85600.0,78800.0,84500.0,77762.7109375,4604452
03/26/2020,85800.0,90200.0,82300.0,84900.0,78130.8203125,3787074
03/27/2020,89700.0,90000.0,84500.0,86400.0,79511.2109375,2513938
03/30/2020,82800.0,86400.0,82100.0,85400.0,78590.9453125,1743720
03/31/2020,87700.0,88700.0,86000.0,88700.0,81627.828125,2138183
04/01/2020,88500.0,90100.0,85300.0,85400.0,78590.9453125,2139848
04/02/2020,85300.0,86800.0,83000.0,86600.0,79695.265625,1487243
04/03/2020,86600.0,87000.0,85600.0,86300.0,79419.1796875,1170052
04/06/2020,86500.0,88800.0,85900.0,88800.0,81719.859375,1688599
04/07/2020,92100.0,92500.0,88600.0,90400.0,83192.2890625,2601711
04/08/2020,89800.0,91900.0,88900.0,90000.0,82824.1875,1785939
04/09/2020,92300.0,97900.0,91100.0,97100.0,89358.09375,3787201
04/10/2020,97400.0,101500.0,96200.0,99700.0,91750.7890625,2806785
04/13/2020,98800.0,99000.0,97400.0,97800.0,90002.2734375,1339638
04/14/2020,98600.0,101500.0,97700.0,100000.0,92026.8671875,1582587
04/16/2020,98900.0,100500.0,98300.0,99100.0,91198.625,1341452
04/17/2020,101000.0,103500.0,100000.0,100500.0,92487.0,1487879
04/20/2020,100000.0,100500.0,97100.0,97600.0,89818.21875,2142176
04/21/2020,96100.0,96500.0,91300.0,93500.0,86045.125,3634142
04/22/2020,90800.0,95200.0,89400.0,92600.0,85216.875,3115871
04/23/2020,93700.0,95100.0,92100.0,92400.0,85032.828125,3196313
04/24/2020,91300.0,92300.0,90100.0,90100.0,82916.2109375,2135488
04/27/2020,90300.0,92500.0,90200.0,91600.0,84296.609375,1219677
04/28/2020,92500.0,94400.0,92200.0,93200.0,85769.0390625,1448692
04/29/2020,93500.0,94000.0,92400.0,93600.0,86137.140625,1193284
05/04/2020,91100.0,92900.0,90700.0,91500.0,84204.578125,1264378
05/06/2020,93300.0,94200.0,92600.0,93200.0,85769.0390625,1039600
05/07/2020,92800.0,93000.0,91800.0,92600.0,85216.875,826239
05/08/2020,93000.0,95400.0,93000.0,94500.0,86965.390625,1749677
05/11/2020,95800.0,96500.0,93500.0,93700.0,86229.171875,1889278
05/12/2020,93200.0,93800.0,91100.0,91900.0,84572.6953125,1259874
05/13/2020,90500.0,93100.0,90500.0,93100.0,85677.0078125,966892
05/14/2020,92600.0,92900.0,91500.0,92300.0,84940.796875,982612
05/15/2020,92000.0,92700.0,91200.0,92300.0,84940.796875,822472
05/18/2020,92100.0,92200.0,91000.0,91900.0,84572.6953125,741214
05/19/2020,95000.0,99400.0,94700.0,99100.0,91198.625,4564370
05/20/2020,98000.0,98300.0,96300.0,97300.0,89542.1484375,1828158
05/21/2020,98600.0,98700.0,96600.0,97200.0,89450.125,1471917
05/22/2020,97100.0,97200.0,94000.0,94500.0,86965.390625,1619476
05/25/2020,94900.0,96200.0,94000.0,96000.0,88345.796875,1185541
05/26/2020,96000.0,99500.0,95500.0,97800.0,90002.2734375,2006216
05/27/2020,98700.0,99500.0,97300.0,98100.0,90278.359375,1620664
05/28/2020,99500.0,99600.0,96200.0,97200.0,89450.125,1602694
05/29/2020,96300.0,99200.0,96300.0,98000.0,90186.328125,2010414
06/01/2020,98000.0,101500.0,98000.0,100000.0,92026.8671875,1908428
06/02/2020,99500.0,103000.0,98700.0,102500.0,94327.53125,2155405
06/03/2020,106000.0,110000.0,105500.0,108500.0,99849.15625,3118795
06/04/2020,112000.0,113000.0,105000.0,108500.0,99849.15625,2823041
06/05/2020,108000.0,112000.0,106500.0,111000.0,102149.828125,2128094
06/08/2020,114000.0,114500.0,111500.0,113000.0,103990.359375,1640392
06/09/2020,114000.0,115000.0,110500.0,112000.0,103070.0859375,1504910
06/10/2020,111000.0,112000.0,109000.0,111500.0,102609.953125,1377837
06/11/2020,110000.0,111000.0,107000.0,108500.0,99849.15625,2376313
06/12/2020,101500.0,105000.0,101500.0,103500.0,95247.8125,1977558
06/15/2020,102000.0,102500.0,97000.0,97000.0,89266.0703125,2022775
06/16/2020,99100.0,101500.0,99100.0,101500.0,93407.2734375,1389765
06/17/2020,100500.0,101000.0,98800.0,100500.0,92487.0,1326645
06/18/2020,99100.0,102000.0,98400.0,100000.0,92026.8671875,1155455
06/19/2020,101000.0,101500.0,99100.0,100000.0,92026.8671875,903928
06/22/2020,99100.0,100000.0,98500.0,98500.0,90646.4609375,921187
06/23/2020,99200.0,101000.0,98000.0,98700.0,90830.5078125,1095698
06/24/2020,100000.0,103500.0,99800.0,103000.0,94787.671875,1813817
06/25/2020,100500.0,101000.0,99400.0,99400.0,91474.703125,1084453
06/26/2020,100500.0,101000.0,99500.0,100000.0,92026.8671875,670161
06/29/2020,97700.0,98700.0,97600.0,97700.0,89910.25,943424
06/30/2020,99100.0,99300.0,97700.0,97700.0,89910.25,988987
07/01/2020,98500.0,99500.0,98000.0,98200.0,90370.3828125,640540
07/02/2020,98000.0,99700.0,98000.0,99000.0,91106.6015625,730963
07/03/2020,99900.0,100500.0,98600.0,99200.0,91290.65625,569575
07/06/2020,99700.0,102500.0,98800.0,101500.0,93407.2734375,1189877
07/07/2020,103000.0,103500.0,99200.0,99200.0,91290.65625,1379122
07/08/2020,99200.0,101000.0,99100.0,99600.0,91658.7578125,859735
07/09/2020,100000.0,101000.0,99600.0,99600.0,91658.7578125,922604
07/10/2020,99400.0,99500.0,98000.0,98300.0,90462.4140625,1099298
07/13/2020,99200.0,101500.0,98500.0,101500.0,93407.2734375,1376002
07/14/2020,101500.0,102000.0,99900.0,101500.0,93407.2734375,1050563
07/15/2020,104500.0,110000.0,104000.0,109000.0,100309.2890625,4494730
07/16/2020,110500.0,113000.0,109000.0,110000.0,101229.5625,3254530
07/17/2020,109500.0,119000.0,109500.0,117500.0,108131.5703125,4265529
07/20/2020,119500.0,125000.0,118000.0,121500.0,111812.6484375,4461527
07/21/2020,122000.0,124500.0,118000.0,121500.0,111812.6484375,3138553
07/22/2020,122000.0,124000.0,118500.0,118500.0,109051.84375,2395083
07/23/2020,118500.0,125500.0,116000.0,124500.0,114573.453125,4505464
07/24/2020,123500.0,129000.0,121500.0,122500.0,112732.921875,3908721
07/27/2020,122500.0,126500.0,122000.0,123500.0,113653.1796875,2046059
07/28/2020,124500.0,126000.0,122000.0,123000.0,113193.0390625,1765179
07/29/2020,122500.0,125500.0,120000.0,125000.0,115033.5859375,1897616
07/30/2020,127000.0,130500.0,126000.0,127500.0,117334.2578125,2728427
07/31/2020,128000.0,129500.0,125000.0,126500.0,116413.984375,1712713
08/03/2020,126500.0,128500.0,123500.0,127000.0,116874.125,1868315
08/04/2020,129500.0,134000.0,129000.0,132500.0,121935.609375,2492506
08/05/2020,133000.0,135500.0,132000.0,134000.0,123316.015625,1859551
08/06/2020,136500.0,146000.0,136000.0,144500.0,132978.828125,4040334
08/07/2020,145500.0,149500.0,144500.0,147000.0,135279.5,3208082
08/10/2020,151500.0,172500.0,151000.0,170000.0,156445.6875,8460795
08/11/2020,171500.0,180500.0,164500.0,179000.0,164728.09375,6776406
08/12/2020,174000.0,178500.0,170500.0,172000.0,158286.203125,4877139
08/13/2020,175000.0,177500.0,167000.0,170000.0,156445.6875,3997431
08/14/2020,171000.0,172000.0,161000.0,167000.0,153684.890625,4469158
08/18/2020,163500.0,168000.0,155500.0,158000.0,145402.421875,4328953
08/19/2020,158000.0,165500.0,158000.0,164500.0,151384.1875,3298626
08/20/2020,163000.0,165500.0,154000.0,155000.0,142641.65625,3630223
08/21/2020,158000.0,161500.0,154000.0,156000.0,143561.921875,3348383
08/24/2020,157500.0,163000.0,152500.0,161500.0,148623.390625,2904566
08/25/2020,167500.0,171000.0,165000.0,166000.0,152764.609375,3304089
08/26/2020,166500.0,170000.0,163000.0,167500.0,154145.015625,2638394
08/27/2020,169000.0,169500.0,163500.0,163500.0,150463.9375,2427108
08/28/2020,165500.0,176500.0,164500.0,172000.0,158286.203125,5571784
08/31/2020,177500.0,182000.0,174500.0,176500.0,162427.421875,5275614
09/01/2020,178500.0,181000.0,175500.0,180000.0,165648.375,2704194
09/02/2020,178000.0,178500.0,173500.0,176000.0,161967.28125,2825239
09/03/2020,177500.0,177500.0,174000.0,176500.0,162427.421875,1841550
